"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"3515","2","17","Low","10","0.91","High","10","-0.41","High",1,1,1,1,"7393_2014-03-27"
"3516","5","22","Medium","1","-2.11","Low","1","-4.04","Low",0,0,0,0,"7396_2014-03-05"
"3517","3","18","Low","2","-1.44","Low","2","-2.74","Low",0,0,0,0,"7399_2013-05-14"
"3518","1","15","Low","3","-1.08","Low","2","-2.72","Low",0,0,0,0,"7400_2013-08-29"
"3519","5","22","Medium","6","-0.31","Medium","3","-2.34","Low",1,0,1,0,"7402_2014-02-01"
"3520","4","20","Low","10","0.94","High","8","-1.13","High",1,0,1,0,"7405_2013-04-10"
"3521","5","23","Medium","9","0.32","High","9","-0.9","High",1,1,1,1,"7406_2013-03-23"
"3522","3","20","Low","2","-1.12","Low","2","-2.78","Low",0,0,0,0,"7410_2013-04-03"
"3523","6","25","Medium","9","0.56","High","8","-1.06","High",0,0,1,0,"7411_2013-02-28"
"3524","1","15","Low","1","-1.43","Low","2","-2.6","Low",0,0,0,0,"7416_2014-02-11"
"3525","3","19","Low","5","-0.62","Medium","1","-3.29","Low",0,0,0,0,"7417_2013-01-27"
"3526","1","14","Low","7","0","Medium","7","-1.36","Medium",0,0,0,0,"7419_2013-02-24"
"3527","1","12","Low","2","-1.17","Low","3","-2.55","Low",1,0,1,1,"7420_2013-02-26"
"3528","5","22","Medium","4","-0.74","Low","2","-2.7","Low",0,0,0,0,"7421_2014-02-19"
"3529","1","14","Low","4","-0.67","Low","6","-1.7","Medium",0,0,0,0,"7422_2013-04-20"
"3530","10","38","High","7","0.02","Medium","7","-1.39","Medium",1,1,1,0,"7423_2013-02-04"
"3531","1","12","Low","1","-1.8","Low","1","-3.23","Low",0,0,0,0,"7424_2013-04-27"
"3532","1","11","Low","2","-1.35","Low","3","-2.41","Low",0,0,0,0,"7425_2013-12-12"
"3533","2","17","Low","6","-0.26","Medium","7","-1.42","Medium",0,0,0,0,"7426_2013-09-04"
"3534","3","18","Low","8","0.11","High","7","-1.28","Medium",0,0,1,0,"7427_2013-01-12"
"3535","2","16","Low","4","-0.82","Low","2","-2.79","Low",0,0,0,0,"7435_2013-04-08"
"3536","5","23","Medium","6","-0.2","Medium","2","-2.82","Low",0,0,0,0,"7440_2013-08-09"
"3537","1","15","Low","4","-0.69","Low","5","-1.91","Medium",0,0,1,0,"7441_2013-02-06"
"3538","1","14","Low","5","-0.5","Medium","4","-2.18","Low",1,0,1,0,"7442_2013-05-10"
"3539","2","16","Low","2","-1.31","Low","2","-2.65","Low",0,0,0,0,"7443_2013-08-02"
"3540","1","15","Low","5","-0.4","Medium","5","-1.96","Medium",0,0,1,0,"7444_2013-02-01"
"3541","5","22","Medium","8","0.13","High","8","-1.2","High",1,1,1,0,"7445_2013-08-15"
"3542","2","16","Low","1","-2.42","Low","1","-3.81","Low",0,0,0,0,"7446_2014-03-17"
"3543","1","15","Low","7","-0.28","Medium","5","-1.78","Medium",0,0,1,0,"7447_2013-03-11"
"3544","4","21","Low","3","-1.28","Low","1","-3.04","Low",0,0,0,0,"7448_2014-02-17"
"3545","10","34","High","9","0.39","High","5","-1.74","Medium",1,0,1,0,"7449_2013-10-23"
"3546","5","23","Medium","9","0.35","High","8","-1.12","High",1,0,1,0,"7450_2013-02-25"
"3547","7","26","Medium","2","-1.07","Low","2","-2.88","Low",1,1,1,0,"7454_2013-09-13"
"3548","1","14","Low","7","-0.03","Medium","7","-1.4","Medium",0,0,0,0,"7455_2013-01-09"
"3549","2","17","Low","10","0.74","High","9","-0.7","High",0,0,0,0,"7456_2014-01-15"
"3550","3","19","Low","7","0.04","Medium","6","-1.57","Medium",1,1,1,0,"7457_2013-09-26"
"3551","2","17","Low","8","0.15","High","7","-1.37","Medium",1,1,1,0,"7459_2013-04-02"
"3552","1","14","Low","6","-0.25","Medium","5","-1.75","Medium",1,1,1,0,"7464_2013-07-18"
"3553","1","11","Low","3","-0.81","Low","6","-1.66","Medium",0,0,0,0,"7465_2013-03-06"
"3554","1","13","Low","2","-1.15","Low","3","-2.45","Low",0,0,0,0,"7466_2013-03-23"
"3555","1","13","Low","4","-0.88","Low","5","-1.76","Medium",0,0,0,0,"7467_2013-08-30"
"3556","1","11","Low","1","-2.96","Low","1","-4.63","Low",0,0,0,0,"7472_2013-03-18"
"3557","3","20","Low","4","-0.52","Low","1","-3.18","Low",0,0,0,0,"7476_2013-09-22"
"3558","2","17","Low","8","0.09","High","5","-1.9","Medium",0,0,0,0,"7477_2013-02-12"
"3559","3","20","Low","10","0.63","High","7","-1.46","Medium",0,0,0,0,"7479_2013-03-31"
"3560","1","14","Low","8","0.1","High","7","-1.41","Medium",1,1,1,1,"7481_2013-04-10"
"3561","2","16","Low","7","-0.32","Medium","5","-1.89","Medium",1,1,1,0,"7484_2013-04-21"
"3562","1","11","Low","1","-2.04","Low","1","-3.52","Low",1,1,1,1,"7485_2013-12-28"
"3563","1","15","Low","5","-0.43","Medium","1","-3.11","Low",0,0,0,0,"7487_2013-09-15"
"3564","6","24","Medium","8","0.15","High","7","-1.32","Medium",1,1,1,1,"7488_2013-12-19"
"3565","3","19","Low","6","-0.44","Medium","6","-1.59","Medium",1,1,1,0,"7493_2013-11-15"
"3566","5","22","Medium","8","0.1","High","3","-2.51","Low",0,0,1,1,"7495_2013-02-19"
"3567","3","18","Low","9","0.39","High","7","-1.32","Medium",0,0,0,0,"7496_2013-10-20"
"3568","4","21","Low","8","0.1","High","7","-1.38","Medium",1,0,1,0,"7497_2014-02-28"
"3569","2","16","Low","1","-1.43","Low","1","-3.31","Low",0,0,1,0,"7499_2013-10-21"
"3570","4","21","Low","3","-1.1","Low","4","-2.03","Low",0,0,0,0,"7500_2013-09-04"
"3571","1","11","Low","2","-1.37","Low","3","-2.49","Low",0,0,0,0,"7503_2013-12-06"
"3572","1","13","Low","1","-1.99","Low","1","-3.45","Low",0,0,0,0,"7508_2013-10-21"
"3573","1","12","Low","1","-1.48","Low","1","-2.95","Low",0,0,0,0,"7510_2013-05-07"
"3574","3","19","Low","5","-0.34","Medium","1","-3.05","Low",0,0,0,0,"7514_2013-03-26"
"3575","4","21","Low","8","0.18","High","6","-1.52","Medium",1,0,1,0,"7516_2014-03-18"
"3576","1","12","Low","1","-2.07","Low","1","-3.58","Low",0,0,0,0,"7517_2013-03-23"
"3577","1","15","Low","5","-0.51","Medium","2","-2.64","Low",0,0,0,0,"7519_2013-02-20"
"3578","2","16","Low","2","-1.35","Low","1","-2.95","Low",1,1,1,0,"7522_2014-03-07"
"3579","3","19","Low","2","-1.42","Low","1","-3.13","Low",0,0,0,0,"7524_2013-09-09"
"3580","7","26","Medium","3","-0.78","Low","5","-1.76","Medium",1,0,1,0,"7526_2013-01-15"
"3581","6","24","Medium","9","0.21","High","7","-1.32","Medium",0,0,0,0,"7530_2014-01-02"
"3582","4","21","Low","1","-1.5","Low","2","-2.77","Low",1,0,1,0,"7534_2013-07-01"
"3583","1","13","Low","1","-1.65","Low","1","-3.16","Low",0,0,0,0,"7536_2014-01-28"
"3584","3","18","Low","1","-1.86","Low","1","-3.06","Low",1,1,1,0,"7537_2013-08-04"
"3585","6","25","Medium","8","0.24","High","4","-2.13","Low",1,0,1,0,"7540_2013-03-29"
"3586","6","25","Medium","1","-1.4","Low","1","-3.41","Low",1,0,0,0,"7541_2013-03-02"
"3587","7","25","Medium","8","-0.13","High","2","-2.63","Low",1,1,1,0,"7542_2013-12-14"
"3588","1","14","Low","5","-0.43","Medium","4","-2.1","Low",0,0,0,0,"7545_2013-05-09"
"3589","1","15","Low","10","0.99","High","8","-1.14","High",0,0,1,0,"7546_2013-02-16"
"3590","5","22","Medium","2","-1.59","Low","1","-3.62","Low",0,0,0,0,"7547_2013-05-25"
"3591","1","12","Low","1","-1.92","Low","1","-3.29","Low",0,0,0,0,"7548_2013-05-03"
"3592","1","11","Low","2","-1.09","Low","5","-1.9","Medium",1,1,1,0,"7551_2014-03-07"
"3593","2","16","Low","5","-0.63","Medium","7","-1.37","Medium",0,0,0,0,"7553_2014-02-27"
"3594","1","11","Low","1","-2.47","Low","1","-3.98","Low",0,0,0,0,"7555_2013-08-20"
"3595","1","13","Low","6","-0.15","Medium","5","-1.85","Medium",0,0,0,0,"7556_2013-02-11"
"3596","3","20","Low","9","0.48","High","8","-1.11","High",0,0,0,0,"7557_2013-11-13"
"3597","5","22","Medium","7","-0.05","Medium","3","-2.29","Low",1,0,1,0,"7560_2013-02-20"
"3598","5","23","Medium","9","0.49","High","8","-1.16","High",0,0,0,0,"7561_2013-05-07"
"3599","1","13","Low","6","-0.3","Medium","6","-1.54","Medium",0,0,0,0,"7562_2013-08-22"
"3600","1","12","Low","1","-2.08","Low","1","-3.63","Low",0,0,0,0,"7570_2013-03-21"
"3601","2","16","Low","2","-1.09","Low","2","-2.61","Low",0,0,0,0,"7571_2014-02-02"
"3602","6","25","Medium","6","-0.26","Medium","4","-2.1","Low",1,0,1,0,"7572_2013-10-30"
"3603","8","28","High","9","0.33","High","6","-1.64","Medium",1,0,1,0,"7573_2013-01-13"
"3604","5","22","Medium","3","-0.77","Low","5","-1.8","Medium",0,0,0,0,"7575_2014-01-03"
"3605","1","11","Low","3","-1.16","Low","3","-2.25","Low",0,0,0,0,"7577_2013-04-29"
"3606","3","19","Low","2","-1.58","Low","1","-3.55","Low",0,0,0,0,"7578_2014-01-08"
"3607","1","12","Low","1","-2.27","Low","1","-3.79","Low",0,0,0,0,"7586_2013-05-13"
"3608","1","15","Low","3","-0.82","Low","4","-2.19","Low",1,0,1,0,"7589_2013-04-23"
"3609","1","14","Low","9","0.58","High","9","-0.81","High",0,0,1,0,"7591_2013-10-22"
"3610","1","11","Low","1","-2.52","Low","1","-4.11","Low",0,0,0,0,"7595_2014-01-21"
"3611","1","13","Low","1","-1.65","Low","1","-3.02","Low",0,0,0,0,"7597_2013-08-15"
"3612","3","19","Low","1","-2.15","Low","1","-3.76","Low",0,0,0,0,"7603_2013-03-12"
"3613","3","19","Low","1","-2.2","Low","1","-3.96","Low",0,0,0,0,"7604_2013-03-25"
"3614","1","13","Low","1","-2.25","Low","1","-3.51","Low",1,1,1,1,"7605_2013-04-24"
"3615","9","32","High","6","-0.2","Medium","4","-2.17","Low",1,1,1,1,"7606_2013-05-06"
"3616","1","12","Low","3","-1.08","Low","4","-2.14","Low",0,0,0,0,"7607_2013-11-07"
"3617","1","14","Low","1","-1.54","Low","1","-3.7","Low",1,0,1,0,"7612_2013-08-20"
"3618","1","14","Low","1","-1.57","Low","2","-2.59","Low",0,0,0,0,"7615_2013-03-31"
"3619","1","13","Low","1","-1.89","Low","1","-3.22","Low",0,0,0,0,"7618_2013-11-18"
"3620","6","24","Medium","10","1.17","High","10","-0.58","High",1,1,1,0,"7622_2013-05-18"
"3621","1","14","Low","3","-0.9","Low","2","-2.84","Low",1,1,1,0,"7625_2013-02-09"
"3622","1","15","Low","5","-0.51","Medium","5","-1.94","Medium",1,0,1,0,"7631_2013-12-14"
"3623","1","15","Low","1","-1.73","Low","1","-3.21","Low",0,0,0,0,"7634_2013-03-13"
"3624","1","15","Low","1","-2.45","Low","1","-4.09","Low",0,0,0,0,"7635_2013-06-04"
"3625","2","16","Low","2","-1.52","Low","1","-3.03","Low",0,0,0,0,"7636_2013-01-06"
"3626","1","12","Low","3","-0.96","Low","2","-2.81","Low",0,0,0,0,"7639_2013-08-13"
"3627","9","33","High","7","0.03","Medium","1","-3.1","Low",1,1,1,0,"7640_2013-12-19"
"3628","10","41","High","7","-0.05","Medium","3","-2.25","Low",0,0,1,0,"7642_2013-05-01"
"3629","3","18","Low","8","0.21","High","6","-1.64","Medium",0,0,0,0,"7644_2013-08-27"
"3630","2","17","Low","6","-0.17","Medium","4","-2.05","Low",0,0,0,0,"7646_2014-03-27"
"3631","1","15","Low","4","-0.55","Low","2","-2.82","Low",0,0,0,0,"7647_2013-12-20"
"3632","2","16","Low","3","-0.79","Low","4","-2.03","Low",0,0,0,0,"7648_2014-03-17"
"3633","1","14","Low","2","-1.13","Low","2","-2.83","Low",0,0,0,0,"7651_2013-01-23"
"3634","5","22","Medium","8","0.12","High","7","-1.26","Medium",1,0,1,0,"7652_2013-12-28"
"3635","2","17","Low","7","0.02","Medium","6","-1.58","Medium",0,0,1,0,"7653_2014-01-19"
"3636","3","19","Low","4","-0.53","Low","3","-2.51","Low",0,0,0,0,"7654_2014-02-23"
"3637","1","14","Low","1","-2.04","Low","1","-4.03","Low",0,0,0,0,"7655_2014-01-11"
"3638","1","13","Low","2","-1.19","Low","4","-2.2","Low",0,0,0,0,"7660_2014-02-06"
"3639","1","15","Low","1","-1.93","Low","1","-3.76","Low",0,0,0,0,"7663_2013-02-01"
"3640","3","20","Low","2","-1.11","Low","3","-2.55","Low",0,0,0,0,"7667_2014-01-05"
"3641","2","16","Low","1","-2.02","Low","1","-3.5","Low",0,0,0,0,"7668_2013-05-04"
"3642","1","11","Low","1","-2.13","Low","1","-3.67","Low",0,0,0,0,"7669_2013-12-06"
"3643","4","21","Low","7","0.03","Medium","6","-1.63","Medium",1,0,1,0,"7670_2013-08-28"
"3644","2","16","Low","5","-0.36","Medium","7","-1.48","Medium",0,0,0,0,"7671_2013-01-04"
"3645","1","11","Low","1","-2.41","Low","1","-3.94","Low",0,0,0,0,"7672_2014-02-17"
"3646","2","16","Low","5","-0.39","Medium","5","-1.96","Medium",1,1,1,1,"7674_2013-02-10"
"3647","1","13","Low","7","-0.05","Medium","6","-1.51","Medium",1,0,1,0,"7675_2013-12-26"
"3648","1","14","Low","3","-1.27","Low","4","-2.22","Low",0,0,0,0,"7677_2013-09-06"
"3649","2","17","Low","3","-0.96","Low","1","-3.67","Low",1,0,1,0,"7679_2013-08-04"
"3650","1","14","Low","1","-2.63","Low","1","-3.97","Low",0,0,0,0,"7681_2013-07-02"
"3651","1","12","Low","1","-1.69","Low","1","-3.11","Low",0,0,0,0,"7685_2014-01-25"
"3652","1","11","Low","1","-2.25","Low","1","-3.82","Low",0,0,0,0,"7686_2013-09-11"
"3653","3","20","Low","8","0.29","High","7","-1.35","Medium",0,0,0,0,"7688_2013-04-21"
"3654","8","30","High","8","0.26","High","7","-1.4","Medium",1,1,1,1,"7689_2013-01-17"
"3655","7","26","Medium","3","-0.83","Low","4","-2.17","Low",1,0,1,0,"7690_2014-03-11"
"3656","5","22","Medium","4","-0.62","Low","3","-2.28","Low",0,0,0,0,"7692_2013-02-07"
"3657","2","17","Low","1","-2.57","Low","1","-3.88","Low",0,0,0,0,"7694_2013-02-24"
"3658","1","11","Low","2","-1.31","Low","2","-2.66","Low",0,0,0,0,"7697_2013-12-26"
"3659","9","31","High","8","0.22","High","8","-1","High",1,1,1,1,"7698_2013-04-22"
"3660","1","13","Low","2","-1.02","Low","4","-2.13","Low",1,0,1,0,"7699_2013-10-12"
"3661","10","34","High","10","0.95","High","10","0.11","High",1,1,1,1,"7700_2013-05-25"
"3662","2","17","Low","7","0.04","Medium","7","-1.41","Medium",0,0,0,0,"7704_2013-10-01"
"3663","4","21","Low","1","-1.94","Low","1","-4.04","Low",0,0,0,0,"7705_2013-09-12"
"3664","3","19","Low","1","-2.8","Low","1","-4.42","Low",0,0,0,0,"7706_2013-09-16"
"3665","2","16","Low","4","-0.72","Low","5","-1.75","Medium",1,0,1,0,"7707_2013-05-10"
"3666","2","17","Low","6","-0.25","Medium","6","-1.6","Medium",0,0,0,0,"7708_2013-04-16"
"3667","1","13","Low","3","-0.83","Low","6","-1.72","Medium",0,0,0,0,"7711_2014-02-04"
"3668","1","15","Low","5","-0.42","Medium","5","-1.8","Medium",0,0,0,0,"7712_2014-01-17"
"3669","3","20","Low","4","-0.7","Low","3","-2.37","Low",0,0,1,0,"7714_2013-04-11"
"3670","1","11","Low","1","-2.3","Low","1","-3.9","Low",1,1,1,1,"7720_2013-02-23"
"3671","3","19","Low","6","-0.53","Medium","6","-1.66","Medium",1,0,1,0,"7721_2013-04-03"
"3672","3","19","Low","2","-1.1","Low","3","-2.24","Low",0,0,0,0,"7723_2013-10-27"
"3673","5","22","Medium","9","0.25","High","7","-1.28","Medium",0,0,0,0,"7724_2013-05-01"
"3674","3","18","Low","1","-1.9","Low","1","-3.23","Low",0,0,0,0,"7725_2013-10-02"
"3675","2","17","Low","2","-1.36","Low","1","-3.05","Low",0,0,0,0,"7726_2013-01-29"
"3676","5","23","Medium","10","0.71","High","8","-1.2","High",0,0,0,0,"7727_2013-03-23"
"3677","3","19","Low","1","-1.75","Low","1","-3.25","Low",0,0,0,0,"7729_2013-04-07"
"3678","1","14","Low","2","-1.3","Low","2","-2.73","Low",1,1,1,0,"7730_2013-04-01"
"3679","1","13","Low","2","-1.26","Low","2","-2.57","Low",1,1,1,0,"7733_2013-05-17"
"3680","2","16","Low","4","-0.62","Low","3","-2.26","Low",1,0,1,0,"7734_2013-03-04"
"3681","3","19","Low","2","-1.57","Low","1","-3.02","Low",0,0,0,0,"7735_2013-06-17"
"3682","5","23","Medium","3","-0.83","Low","2","-2.92","Low",0,0,1,0,"7736_2014-01-23"
"3683","1","13","Low","2","-1.01","Low","4","-2.16","Low",0,0,0,0,"7737_2014-01-14"
"3684","3","19","Low","2","-1.14","Low","1","-3.03","Low",0,0,0,0,"7738_2013-12-17"
"3685","5","22","Medium","6","-0.17","Medium","4","-2.19","Low",0,0,0,0,"7740_2013-10-29"
"3686","1","13","Low","7","-0.02","Medium","7","-1.36","Medium",1,1,1,0,"7741_2013-01-18"
"3687","3","20","Low","6","-0.26","Medium","2","-2.67","Low",1,0,1,0,"7742_2014-02-14"
"3688","5","23","Medium","2","-1.2","Low","2","-2.67","Low",1,0,1,0,"7744_2013-11-03"
"3689","3","20","Low","7","-0.04","Medium","3","-2.43","Low",0,0,0,0,"7745_2013-08-09"
"3690","3","20","Low","9","0.32","High","9","-0.77","High",0,0,0,0,"7750_2013-01-03"
"3691","2","17","Low","8","0.1","High","5","-1.75","Medium",1,0,1,0,"7756_2014-02-16"
"3692","1","11","Low","1","-1.65","Low","1","-3.09","Low",0,0,0,0,"7757_2013-09-09"
"3693","1","11","Low","1","-2.19","Low","1","-3.74","Low",1,0,1,0,"7758_2013-09-28"
"3694","1","14","Low","7","-0.11","Medium","8","-1.22","High",1,0,1,0,"7759_2013-02-23"
"3695","3","19","Low","10","0.5","High","7","-1.26","Medium",1,1,1,0,"7760_2013-01-14"
"3696","6","24","Medium","7","0.01","Medium","4","-2.17","Low",1,0,1,0,"7762_2013-01-30"
"3697","3","19","Low","1","-2.13","Low","1","-3.39","Low",0,0,0,0,"7763_2014-01-29"
"3698","3","19","Low","7","-0.14","Medium","5","-1.94","Medium",1,0,1,0,"7766_2013-03-18"
"3699","1","14","Low","1","-1.71","Low","2","-2.82","Low",0,0,0,0,"7768_2013-06-03"
"3700","3","20","Low","5","-0.36","Medium","5","-1.89","Medium",0,0,0,0,"7770_2014-03-12"
"3701","7","26","Medium","10","0.54","High","9","-0.93","High",1,0,1,0,"7774_2013-02-26"
"3702","1","13","Low","1","-2.02","Low","1","-3.54","Low",0,0,0,0,"7775_2013-05-06"
"3703","1","15","Low","2","-1.11","Low","2","-2.58","Low",1,0,1,0,"7780_2013-09-26"
"3704","5","22","Medium","9","0.44","High","4","-2.23","Low",1,0,1,0,"7785_2013-05-16"
"3705","3","20","Low","5","-0.5","Medium","7","-1.45","Medium",0,0,0,0,"7786_2013-02-19"
"3706","3","20","Low","6","-0.19","Medium","2","-2.63","Low",1,0,1,0,"7788_2013-01-15"
"3707","2","16","Low","8","0.2","High","7","-1.26","Medium",1,0,1,0,"7790_2014-03-05"
"3708","5","22","Medium","9","0.55","High","8","-1.09","High",1,1,1,0,"7791_2013-02-05"
"3709","3","18","Low","5","-0.8","Medium","4","-2.13","Low",0,0,0,0,"7792_2013-02-08"
"3710","2","17","Low","9","0.49","High","10","-0.57","High",1,0,1,0,"7793_2013-05-26"
"3711","1","11","Low","2","-1.34","Low","3","-2.32","Low",0,0,0,0,"7794_2014-02-13"
"3712","1","15","Low","2","-1.09","Low","3","-2.5","Low",0,0,0,0,"7795_2014-03-27"
"3713","6","25","Medium","8","0.25","High","4","-2.1","Low",1,1,1,1,"7796_2014-03-21"
"3714","4","21","Low","6","-0.21","Medium","4","-2.04","Low",1,0,1,0,"7804_2013-05-07"
"3715","2","17","Low","3","-0.96","Low","2","-2.94","Low",0,0,1,0,"7806_2013-04-25"
"3716","6","25","Medium","8","0.25","High","3","-2.41","Low",1,1,1,1,"7807_2013-01-07"
"3717","1","15","Low","1","-1.91","Low","1","-3.66","Low",0,0,0,0,"7811_2013-09-27"
"3718","6","24","Medium","10","1.05","High","9","-0.88","High",1,1,1,1,"7812_2013-02-27"
"3719","1","15","Low","6","-0.27","Medium","6","-1.73","Medium",0,0,0,0,"7813_2013-03-21"
"3720","1","12","Low","2","-1.1","Low","3","-2.4","Low",0,0,0,0,"7817_2013-09-05"
"3721","5","22","Medium","5","-0.46","Medium","7","-1.37","Medium",0,0,0,0,"7818_2013-11-29"
"3722","1","14","Low","9","0.31","High","7","-1.44","Medium",1,0,1,0,"7819_2013-07-11"
"3723","2","16","Low","8","0.21","High","3","-2.43","Low",0,0,0,0,"7821_2013-01-12"
"3724","9","30","High","9","0.37","High","2","-2.6","Low",1,0,1,0,"7823_2013-03-04"
"3725","3","18","Low","5","-0.6","Medium","4","-2.1","Low",1,0,1,0,"7830_2013-12-30"
"3726","1","15","Low","2","-1.29","Low","1","-3.14","Low",0,0,0,0,"7834_2013-11-19"
"3727","4","21","Low","3","-0.79","Low","2","-2.89","Low",1,1,1,1,"7835_2013-10-22"
"3728","1","12","Low","2","-1.38","Low","1","-3.84","Low",0,0,0,0,"7837_2014-02-26"
"3729","1","13","Low","3","-0.9","Low","5","-1.74","Medium",1,0,1,0,"7838_2014-02-17"
"3730","1","14","Low","1","-1.82","Low","2","-2.87","Low",0,0,0,0,"7842_2013-02-13"
"3731","2","16","Low","1","-1.4","Low","1","-3.17","Low",0,0,0,0,"7843_2013-09-04"
"3732","1","14","Low","6","-0.22","Medium","4","-2.16","Low",1,0,1,1,"7846_2013-02-10"
"3733","1","11","Low","1","-1.55","Low","2","-2.88","Low",0,0,0,0,"7847_2014-02-06"
"3734","1","14","Low","5","-0.69","Medium","6","-1.6","Medium",0,0,0,0,"7848_2013-05-25"
"3735","3","20","Low","2","-1.24","Low","2","-2.72","Low",0,0,0,0,"7851_2013-01-13"
"3736","3","19","Low","2","-1.27","Low","1","-3.06","Low",1,1,1,0,"7853_2014-01-13"
"3737","3","19","Low","7","-0.31","Medium","6","-1.56","Medium",1,0,1,0,"7856_2013-02-07"
"3738","1","11","Low","3","-0.97","Low","6","-1.65","Medium",1,1,1,0,"7862_2013-03-16"
"3739","1","12","Low","1","-1.89","Low","1","-3.37","Low",0,0,0,0,"7864_2013-02-15"
"3740","3","20","Low","8","0.33","High","10","-0.57","High",0,0,0,0,"7866_2014-02-28"
"3741","6","24","Medium","3","-0.99","Low","2","-2.94","Low",0,0,0,0,"7867_2013-09-11"
"3742","1","12","Low","3","-1.03","Low","2","-2.86","Low",0,0,0,0,"7868_2013-05-20"
"3743","1","11","Low","1","-2.5","Low","1","-4.08","Low",0,0,0,0,"7870_2013-03-21"
"3744","8","28","High","9","0.34","High","8","-1.08","High",1,0,1,0,"7875_2013-03-31"
"3745","1","12","Low","3","-0.97","Low","5","-1.97","Medium",0,0,0,0,"7881_2013-04-26"
"3746","3","19","Low","2","-1.3","Low","1","-3.12","Low",1,0,1,0,"7882_2013-07-29"
"3747","5","23","Medium","3","-0.88","Low","5","-1.84","Medium",1,0,1,0,"7889_2013-11-10"
"3748","5","22","Medium","8","0.15","High","6","-1.53","Medium",0,0,0,0,"7890_2013-05-26"
"3749","2","17","Low","8","0.12","High","8","-1","High",0,0,0,0,"7894_2013-11-19"
"3750","1","11","Low","1","-1.93","Low","1","-3.55","Low",0,0,0,0,"7895_2013-02-11"
"3751","1","15","Low","3","-0.93","Low","2","-2.58","Low",0,0,0,0,"7898_2013-08-17"
"3752","4","21","Low","1","-1.92","Low","1","-3.38","Low",0,0,0,0,"7902_2013-05-26"
"3753","2","16","Low","1","-2.08","Low","1","-3.69","Low",0,0,0,0,"7903_2013-03-21"
"3754","7","25","Medium","9","0.29","High","6","-1.67","Medium",0,0,0,0,"7904_2013-09-06"
"3755","1","12","Low","1","-1.55","Low","2","-2.84","Low",0,0,0,0,"7905_2013-01-25"
"3756","3","19","Low","4","-0.6","Low","2","-2.91","Low",0,0,0,0,"7909_2014-03-02"
"3757","1","15","Low","4","-0.68","Low","2","-2.71","Low",0,0,0,0,"7910_2013-10-27"
"3758","6","24","Medium","8","0.23","High","4","-2.22","Low",0,0,0,0,"7913_2013-03-24"
"3759","1","15","Low","1","-1.88","Low","1","-3.85","Low",0,0,0,0,"7914_2013-03-11"
"3760","2","16","Low","2","-1.19","Low","3","-2.4","Low",0,0,0,0,"7915_2013-03-01"
"3761","1","13","Low","7","-0.11","Medium","5","-1.81","Medium",0,0,0,0,"7916_2013-02-12"
"3762","5","22","Medium","4","-0.68","Low","5","-1.76","Medium",0,0,0,0,"7920_2013-10-30"
"3763","3","19","Low","6","-0.28","Medium","4","-2.05","Low",0,0,0,0,"7922_2013-03-02"
"3764","5","23","Medium","7","-0.08","Medium","6","-1.54","Medium",1,1,1,1,"7923_2013-02-06"
"3765","1","13","Low","6","-0.22","Medium","3","-2.51","Low",0,0,0,0,"7928_2013-09-08"
"3766","1","15","Low","5","-0.33","Medium","4","-2.1","Low",1,0,1,0,"7930_2014-01-24"
"3767","1","12","Low","2","-1.36","Low","2","-2.77","Low",0,0,0,0,"7931_2014-03-09"
"3768","4","21","Low","2","-1.38","Low","2","-2.87","Low",0,0,0,0,"7932_2013-06-17"
