"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"5520","1","14","Low","1","-1.8","Low","1","-3.44","Low",0,0,0,0,"7532_2014-07-15"
"5521","1","15","Low","2","-1.3","Low","1","-2.97","Low",0,0,0,0,"7533_2014-08-27"
"5522","4","21","Low","1","-1.5","Low","2","-2.77","Low",1,0,1,0,"7534_2013-07-01"
"5523","1","13","Low","1","-1.65","Low","1","-3.16","Low",0,0,0,0,"7536_2014-01-28"
"5524","3","18","Low","1","-1.86","Low","1","-3.06","Low",1,1,1,0,"7537_2013-08-04"
"5525","2","16","Low","1","-2.45","Low","1","-4.04","Low",0,0,0,0,"7539_2014-08-06"
"5526","6","25","Medium","8","0.24","High","4","-2.13","Low",1,0,1,0,"7540_2013-03-29"
"5527","6","25","Medium","1","-1.4","Low","1","-3.41","Low",1,0,0,0,"7541_2013-03-02"
"5528","7","25","Medium","8","-0.13","High","2","-2.63","Low",1,1,1,0,"7542_2013-12-14"
"5529","1","14","Low","5","-0.43","Medium","4","-2.1","Low",0,0,0,0,"7545_2013-05-09"
"5530","1","15","Low","10","0.99","High","8","-1.14","High",0,0,1,0,"7546_2013-02-16"
"5531","5","22","Medium","2","-1.59","Low","1","-3.62","Low",0,0,0,0,"7547_2013-05-25"
"5532","1","12","Low","1","-1.92","Low","1","-3.29","Low",0,0,0,0,"7548_2013-05-03"
"5533","1","11","Low","2","-1.09","Low","5","-1.9","Medium",1,1,1,0,"7551_2014-03-07"
"5534","2","16","Low","5","-0.63","Medium","7","-1.37","Medium",0,0,0,0,"7553_2014-02-27"
"5535","1","11","Low","1","-2.47","Low","1","-3.98","Low",0,0,0,0,"7555_2013-08-20"
"5536","1","13","Low","6","-0.15","Medium","5","-1.85","Medium",0,0,0,0,"7556_2013-02-11"
"5537","3","20","Low","9","0.48","High","8","-1.11","High",0,0,0,0,"7557_2013-11-13"
"5538","3","18","Low","1","-2.16","Low","1","-3.62","Low",0,0,0,0,"7558_2014-04-28"
"5539","5","22","Medium","7","-0.05","Medium","3","-2.29","Low",1,0,1,0,"7560_2013-02-20"
"5540","5","23","Medium","9","0.49","High","8","-1.16","High",0,0,0,0,"7561_2013-05-07"
"5541","1","13","Low","6","-0.3","Medium","6","-1.54","Medium",0,0,0,0,"7562_2013-08-22"
"5542","3","19","Low","3","-0.77","Low","1","-3.24","Low",0,0,0,0,"7565_2014-08-08"
"5543","1","13","Low","1","-2.97","Low","1","-4.31","Low",0,0,0,0,"7566_2014-04-07"
"5544","1","12","Low","1","-2.2","Low","1","-3.85","Low",0,0,0,0,"7569_2014-11-23"
"5545","1","12","Low","1","-2.08","Low","1","-3.63","Low",0,0,0,0,"7570_2013-03-21"
"5546","2","16","Low","2","-1.09","Low","2","-2.61","Low",0,0,0,0,"7571_2014-02-02"
"5547","6","25","Medium","6","-0.26","Medium","4","-2.1","Low",1,0,1,0,"7572_2013-10-30"
"5548","8","28","High","9","0.33","High","6","-1.64","Medium",1,0,1,0,"7573_2013-01-13"
"5549","5","22","Medium","3","-0.77","Low","5","-1.8","Medium",0,0,0,0,"7575_2014-01-03"
"5550","1","11","Low","3","-1.16","Low","3","-2.25","Low",0,0,0,0,"7577_2013-04-29"
"5551","3","19","Low","2","-1.58","Low","1","-3.55","Low",0,0,0,0,"7578_2014-01-08"
"5552","2","16","Low","2","-1.04","Low","6","-1.66","Medium",0,0,0,0,"7579_2014-07-31"
"5553","3","20","Low","1","-1.54","Low","2","-2.82","Low",1,1,1,0,"7581_2014-10-19"
"5554","1","14","Low","3","-0.79","Low","3","-2.36","Low",0,0,0,0,"7582_2014-10-20"
"5555","5","23","Medium","6","-0.21","Medium","7","-1.42","Medium",0,0,0,0,"7583_2014-05-28"
"5556","4","21","Low","4","-0.65","Low","1","-2.97","Low",0,0,0,0,"7584_2014-09-15"
"5557","1","12","Low","1","-2.27","Low","1","-3.79","Low",0,0,0,0,"7586_2013-05-13"
"5558","1","15","Low","3","-0.82","Low","4","-2.19","Low",1,0,1,0,"7589_2013-04-23"
"5559","7","27","Medium","6","-0.17","Medium","5","-1.96","Medium",0,0,0,0,"7590_2014-06-03"
"5560","1","14","Low","9","0.58","High","9","-0.81","High",0,0,1,0,"7591_2013-10-22"
"5561","1","11","Low","3","-0.95","Low","4","-2","Low",0,0,0,0,"7592_2014-09-08"
"5562","1","15","Low","2","-1.15","Low","2","-2.92","Low",1,0,1,0,"7593_2014-06-26"
"5563","1","11","Low","1","-2.52","Low","1","-4.11","Low",0,0,0,0,"7595_2014-01-21"
"5564","1","13","Low","1","-1.65","Low","1","-3.02","Low",0,0,0,0,"7597_2013-08-15"
"5565","1","13","Low","3","-0.78","Low","6","-1.68","Medium",0,0,0,0,"7598_2014-05-25"
"5566","1","13","Low","5","-0.33","Medium","4","-2.03","Low",0,0,0,0,"7600_2014-09-13"
"5567","2","17","Low","5","-0.36","Medium","4","-2","Low",0,0,0,0,"7601_2014-09-30"
"5568","2","17","Low","7","-0.1","Medium","5","-1.89","Medium",1,0,1,0,"7602_2014-09-24"
"5569","3","19","Low","1","-2.15","Low","1","-3.76","Low",0,0,0,0,"7603_2013-03-12"
"5570","3","19","Low","1","-2.2","Low","1","-3.96","Low",0,0,0,0,"7604_2013-03-25"
"5571","1","13","Low","1","-2.25","Low","1","-3.51","Low",1,1,1,1,"7605_2013-04-24"
"5572","9","32","High","6","-0.2","Medium","4","-2.17","Low",1,1,1,1,"7606_2013-05-06"
"5573","1","12","Low","3","-1.08","Low","4","-2.14","Low",0,0,0,0,"7607_2013-11-07"
"5574","3","19","Low","5","-0.44","Medium","7","-1.42","Medium",0,0,0,0,"7608_2014-12-27"
"5575","4","21","Low","8","0.1","High","2","-2.92","Low",0,0,0,0,"7610_2014-11-01"
"5576","10","34","High","7","-0.11","Medium","3","-2.26","Low",1,1,1,0,"7611_2014-07-13"
"5577","1","14","Low","1","-1.54","Low","1","-3.7","Low",1,0,1,0,"7612_2013-08-20"
"5578","1","15","Low","4","-0.58","Low","3","-2.5","Low",0,0,0,0,"7614_2014-07-15"
"5579","1","14","Low","1","-1.57","Low","2","-2.59","Low",0,0,0,0,"7615_2013-03-31"
"5580","4","21","Low","5","-0.71","Medium","4","-2.21","Low",0,0,0,0,"7617_2014-11-10"
"5581","1","13","Low","1","-1.89","Low","1","-3.22","Low",0,0,0,0,"7618_2013-11-18"
"5582","5","22","Medium","2","-1.27","Low","1","-3.23","Low",0,0,0,0,"7621_2014-07-27"
"5583","6","24","Medium","10","1.17","High","10","-0.58","High",1,1,1,0,"7622_2013-05-18"
"5584","1","13","Low","2","-1.55","Low","2","-2.94","Low",0,0,0,0,"7623_2014-10-04"
"5585","1","14","Low","3","-0.9","Low","2","-2.84","Low",1,1,1,0,"7625_2013-02-09"
"5586","1","11","Low","3","-1.24","Low","4","-2.02","Low",0,0,0,0,"7626_2014-06-28"
"5587","1","13","Low","4","-0.98","Low","5","-1.92","Medium",0,0,0,0,"7627_2014-12-23"
"5588","1","14","Low","7","0.06","Medium","7","-1.34","Medium",0,0,0,0,"7628_2014-12-09"
"5589","8","28","High","6","-0.29","Medium","5","-1.86","Medium",0,0,0,0,"7629_2014-10-01"
"5590","2","16","Low","2","-1.01","Low","2","-2.78","Low",0,0,0,0,"7630_2014-12-10"
"5591","1","15","Low","5","-0.51","Medium","5","-1.94","Medium",1,0,1,0,"7631_2013-12-14"
"5592","2","16","Low","1","-2.21","Low","1","-3.41","Low",0,0,0,0,"7632_2014-04-08"
"5593","1","15","Low","1","-1.73","Low","1","-3.21","Low",0,0,0,0,"7634_2013-03-13"
"5594","1","15","Low","1","-2.45","Low","1","-4.09","Low",0,0,0,0,"7635_2013-06-04"
"5595","2","16","Low","2","-1.52","Low","1","-3.03","Low",0,0,0,0,"7636_2013-01-06"
"5596","1","12","Low","1","-1.55","Low","2","-2.93","Low",1,1,1,0,"7638_2014-06-09"
"5597","1","12","Low","3","-0.96","Low","2","-2.81","Low",0,0,0,0,"7639_2013-08-13"
"5598","9","33","High","7","0.03","Medium","1","-3.1","Low",1,1,1,0,"7640_2013-12-19"
"5599","1","14","Low","1","-2.27","Low","1","-3.87","Low",0,0,0,0,"7641_2014-06-25"
"5600","10","41","High","7","-0.05","Medium","3","-2.25","Low",0,0,1,0,"7642_2013-05-01"
"5601","3","18","Low","8","0.21","High","6","-1.64","Medium",0,0,0,0,"7644_2013-08-27"
"5602","7","26","Medium","1","-2.16","Low","1","-3.89","Low",1,0,1,0,"7645_2014-08-21"
"5603","2","17","Low","6","-0.17","Medium","4","-2.05","Low",0,0,0,0,"7646_2014-03-27"
"5604","1","15","Low","4","-0.55","Low","2","-2.82","Low",0,0,0,0,"7647_2013-12-20"
"5605","2","16","Low","3","-0.79","Low","4","-2.03","Low",0,0,0,0,"7648_2014-03-17"
"5606","1","15","Low","1","-1.98","Low","1","-3.69","Low",1,0,1,0,"7649_2014-05-14"
"5607","3","19","Low","4","-0.57","Low","2","-2.67","Low",1,0,1,1,"7650_2014-07-14"
"5608","1","14","Low","2","-1.13","Low","2","-2.83","Low",0,0,0,0,"7651_2013-01-23"
"5609","5","22","Medium","8","0.12","High","7","-1.26","Medium",1,0,1,0,"7652_2013-12-28"
"5610","2","17","Low","7","0.02","Medium","6","-1.58","Medium",0,0,1,0,"7653_2014-01-19"
"5611","3","19","Low","4","-0.53","Low","3","-2.51","Low",0,0,0,0,"7654_2014-02-23"
"5612","1","14","Low","1","-2.04","Low","1","-4.03","Low",0,0,0,0,"7655_2014-01-11"
"5613","1","15","Low","3","-0.82","Low","4","-2.18","Low",0,0,0,0,"7658_2014-07-18"
"5614","1","13","Low","2","-1.19","Low","4","-2.2","Low",0,0,0,0,"7660_2014-02-06"
"5615","9","31","High","9","0.41","High","5","-1.96","Medium",1,0,1,0,"7661_2014-05-01"
"5616","1","14","Low","2","-1.32","Low","1","-2.96","Low",0,0,0,0,"7662_2014-05-29"
"5617","1","15","Low","1","-1.93","Low","1","-3.76","Low",0,0,0,0,"7663_2013-02-01"
"5618","1","14","Low","4","-0.55","Low","3","-2.51","Low",0,0,0,0,"7664_2014-12-23"
"5619","3","20","Low","2","-1.11","Low","3","-2.55","Low",0,0,0,0,"7667_2014-01-05"
"5620","2","16","Low","1","-2.02","Low","1","-3.5","Low",0,0,0,0,"7668_2013-05-04"
"5621","1","11","Low","1","-2.13","Low","1","-3.67","Low",0,0,0,0,"7669_2013-12-06"
"5622","4","21","Low","7","0.03","Medium","6","-1.63","Medium",1,0,1,0,"7670_2013-08-28"
"5623","2","16","Low","5","-0.36","Medium","7","-1.48","Medium",0,0,0,0,"7671_2013-01-04"
"5624","1","11","Low","1","-2.41","Low","1","-3.94","Low",0,0,0,0,"7672_2014-02-17"
"5625","2","16","Low","5","-0.39","Medium","5","-1.96","Medium",1,1,1,1,"7674_2013-02-10"
"5626","1","13","Low","7","-0.05","Medium","6","-1.51","Medium",1,0,1,0,"7675_2013-12-26"
"5627","1","14","Low","3","-1.27","Low","4","-2.22","Low",0,0,0,0,"7677_2013-09-06"
"5628","3","20","Low","7","0.06","Medium","9","-0.83","High",1,1,1,0,"7678_2014-11-10"
"5629","2","17","Low","3","-0.96","Low","1","-3.67","Low",1,0,1,0,"7679_2013-08-04"
"5630","1","14","Low","1","-2.63","Low","1","-3.97","Low",0,0,0,0,"7681_2013-07-02"
"5631","2","16","Low","7","-0.18","Medium","4","-2.13","Low",1,0,1,0,"7683_2014-06-07"
"5632","2","17","Low","6","-0.55","Medium","5","-1.86","Medium",1,0,0,0,"7684_2014-07-03"
"5633","1","12","Low","1","-1.69","Low","1","-3.11","Low",0,0,0,0,"7685_2014-01-25"
"5634","1","11","Low","1","-2.25","Low","1","-3.82","Low",0,0,0,0,"7686_2013-09-11"
"5635","3","20","Low","8","0.29","High","7","-1.35","Medium",0,0,0,0,"7688_2013-04-21"
"5636","8","30","High","8","0.26","High","7","-1.4","Medium",1,1,1,1,"7689_2013-01-17"
"5637","7","26","Medium","3","-0.83","Low","4","-2.17","Low",1,0,1,0,"7690_2014-03-11"
"5638","5","22","Medium","4","-0.62","Low","3","-2.28","Low",0,0,0,0,"7692_2013-02-07"
"5639","4","21","Low","7","-0.03","Medium","9","-0.99","High",1,1,1,1,"7693_2014-09-17"
"5640","2","17","Low","1","-2.57","Low","1","-3.88","Low",0,0,0,0,"7694_2013-02-24"
"5641","1","11","Low","2","-1.31","Low","2","-2.66","Low",0,0,0,0,"7697_2013-12-26"
"5642","9","31","High","8","0.22","High","8","-1","High",1,1,1,1,"7698_2013-04-22"
"5643","1","13","Low","2","-1.02","Low","4","-2.13","Low",1,0,1,0,"7699_2013-10-12"
"5644","10","34","High","10","0.95","High","10","0.11","High",1,1,1,1,"7700_2013-05-25"
"5645","6","25","Medium","2","-1.08","Low","1","-3.09","Low",0,0,0,0,"7701_2014-11-11"
"5646","5","23","Medium","4","-0.69","Low","3","-2.48","Low",0,0,0,0,"7702_2014-12-19"
"5647","3","19","Low","5","-0.37","Medium","3","-2.29","Low",1,0,1,0,"7703_2014-12-13"
"5648","2","17","Low","7","0.04","Medium","7","-1.41","Medium",0,0,0,0,"7704_2013-10-01"
"5649","4","21","Low","1","-1.94","Low","1","-4.04","Low",0,0,0,0,"7705_2013-09-12"
"5650","3","19","Low","1","-2.8","Low","1","-4.42","Low",0,0,0,0,"7706_2013-09-16"
"5651","2","16","Low","4","-0.72","Low","5","-1.75","Medium",1,0,1,0,"7707_2013-05-10"
"5652","2","17","Low","6","-0.25","Medium","6","-1.6","Medium",0,0,0,0,"7708_2013-04-16"
"5653","5","22","Medium","8","0.12","High","2","-2.83","Low",0,0,0,0,"7709_2014-11-05"
"5654","7","26","Medium","8","0.3","High","8","-1.08","High",1,1,1,0,"7710_2014-10-21"
"5655","1","13","Low","3","-0.83","Low","6","-1.72","Medium",0,0,0,0,"7711_2014-02-04"
"5656","1","15","Low","5","-0.42","Medium","5","-1.8","Medium",0,0,0,0,"7712_2014-01-17"
"5657","3","20","Low","4","-0.7","Low","3","-2.37","Low",0,0,1,0,"7714_2013-04-11"
"5658","2","17","Low","4","-0.63","Low","7","-1.37","Medium",0,0,0,0,"7716_2014-12-06"
"5659","5","22","Medium","7","-0.08","Medium","3","-2.53","Low",1,1,1,0,"7717_2014-05-17"
"5660","1","11","Low","2","-1.04","Low","3","-2.31","Low",0,0,0,0,"7718_2014-12-27"
"5661","1","11","Low","1","-2.3","Low","1","-3.9","Low",1,1,1,1,"7720_2013-02-23"
"5662","3","19","Low","6","-0.53","Medium","6","-1.66","Medium",1,0,1,0,"7721_2013-04-03"
"5663","4","20","Low","9","0.25","High","7","-1.36","Medium",1,1,1,0,"7722_2014-08-18"
"5664","3","19","Low","2","-1.1","Low","3","-2.24","Low",0,0,0,0,"7723_2013-10-27"
"5665","5","22","Medium","9","0.25","High","7","-1.28","Medium",0,0,0,0,"7724_2013-05-01"
"5666","3","18","Low","1","-1.9","Low","1","-3.23","Low",0,0,0,0,"7725_2013-10-02"
"5667","2","17","Low","2","-1.36","Low","1","-3.05","Low",0,0,0,0,"7726_2013-01-29"
"5668","5","23","Medium","10","0.71","High","8","-1.2","High",0,0,0,0,"7727_2013-03-23"
"5669","7","27","Medium","9","0.37","High","7","-1.44","Medium",1,1,1,0,"7728_2014-05-06"
"5670","3","19","Low","1","-1.75","Low","1","-3.25","Low",0,0,0,0,"7729_2013-04-07"
"5671","1","14","Low","2","-1.3","Low","2","-2.73","Low",1,1,1,0,"7730_2013-04-01"
"5672","2","16","Low","8","0.28","High","8","-1.16","High",0,0,0,0,"7731_2014-06-30"
"5673","3","19","Low","2","-1.37","Low","1","-3.89","Low",1,1,1,0,"7732_2014-11-22"
"5674","1","13","Low","2","-1.26","Low","2","-2.57","Low",1,1,1,0,"7733_2013-05-17"
"5675","2","16","Low","4","-0.62","Low","3","-2.26","Low",1,0,1,0,"7734_2013-03-04"
"5676","3","19","Low","2","-1.57","Low","1","-3.02","Low",0,0,0,0,"7735_2013-06-17"
"5677","5","23","Medium","3","-0.83","Low","2","-2.92","Low",0,0,1,0,"7736_2014-01-23"
"5678","1","13","Low","2","-1.01","Low","4","-2.16","Low",0,0,0,0,"7737_2014-01-14"
"5679","3","19","Low","2","-1.14","Low","1","-3.03","Low",0,0,0,0,"7738_2013-12-17"
"5680","1","12","Low","1","-2.27","Low","1","-3.75","Low",0,0,0,0,"7739_2014-11-13"
"5681","5","22","Medium","6","-0.17","Medium","4","-2.19","Low",0,0,0,0,"7740_2013-10-29"
"5682","1","13","Low","7","-0.02","Medium","7","-1.36","Medium",1,1,1,0,"7741_2013-01-18"
"5683","3","20","Low","6","-0.26","Medium","2","-2.67","Low",1,0,1,0,"7742_2014-02-14"
"5684","5","23","Medium","2","-1.2","Low","2","-2.67","Low",1,0,1,0,"7744_2013-11-03"
"5685","3","20","Low","7","-0.04","Medium","3","-2.43","Low",0,0,0,0,"7745_2013-08-09"
"5686","1","13","Low","2","-1.29","Low","3","-2.54","Low",0,0,0,0,"7746_2014-06-01"
"5687","3","20","Low","9","0.32","High","9","-0.77","High",0,0,0,0,"7750_2013-01-03"
"5688","2","17","Low","7","0.06","Medium","3","-2.24","Low",1,0,1,0,"7752_2014-04-26"
"5689","1","13","Low","4","-0.62","Low","6","-1.65","Medium",1,1,1,1,"7754_2014-09-19"
"5690","2","16","Low","1","-1.86","Low","1","-3.27","Low",0,0,0,0,"7755_2014-10-16"
"5691","2","17","Low","8","0.1","High","5","-1.75","Medium",1,0,1,0,"7756_2014-02-16"
"5692","1","11","Low","1","-1.65","Low","1","-3.09","Low",0,0,0,0,"7757_2013-09-09"
"5693","1","11","Low","1","-2.19","Low","1","-3.74","Low",1,0,1,0,"7758_2013-09-28"
"5694","1","14","Low","7","-0.11","Medium","8","-1.22","High",1,0,1,0,"7759_2013-02-23"
"5695","3","19","Low","10","0.5","High","7","-1.26","Medium",1,1,1,0,"7760_2013-01-14"
"5696","1","13","Low","3","-0.81","Low","6","-1.66","Medium",0,0,0,0,"7761_2014-05-02"
"5697","6","24","Medium","7","0.01","Medium","4","-2.17","Low",1,0,1,0,"7762_2013-01-30"
"5698","3","19","Low","1","-2.13","Low","1","-3.39","Low",0,0,0,0,"7763_2014-01-29"
"5699","3","19","Low","7","-0.14","Medium","5","-1.94","Medium",1,0,1,0,"7766_2013-03-18"
"5700","1","14","Low","6","-0.43","Medium","8","-1.12","High",0,0,0,0,"7767_2014-10-22"
"5701","1","14","Low","1","-1.71","Low","2","-2.82","Low",0,0,0,0,"7768_2013-06-03"
"5702","3","20","Low","5","-0.36","Medium","5","-1.89","Medium",0,0,0,0,"7770_2014-03-12"
"5703","2","16","Low","2","-1.07","Low","2","-2.81","Low",0,0,0,0,"7771_2014-10-07"
"5704","2","16","Low","6","-0.24","Medium","4","-2.06","Low",1,0,1,0,"7772_2014-05-17"
"5705","7","26","Medium","10","0.54","High","9","-0.93","High",1,0,1,0,"7774_2013-02-26"
"5706","1","13","Low","1","-2.02","Low","1","-3.54","Low",0,0,0,0,"7775_2013-05-06"
"5707","3","18","Low","8","0","High","4","-2.06","Low",0,0,0,0,"7777_2014-07-05"
"5708","1","12","Low","1","-1.79","Low","1","-3.42","Low",0,0,0,0,"7778_2014-04-17"
"5709","1","13","Low","1","-1.8","Low","1","-3.29","Low",0,0,0,0,"7779_2014-10-09"
"5710","1","15","Low","2","-1.11","Low","2","-2.58","Low",1,0,1,0,"7780_2013-09-26"
"5711","3","18","Low","1","-1.75","Low","1","-3.02","Low",0,0,0,0,"7783_2014-11-10"
"5712","5","22","Medium","9","0.44","High","4","-2.23","Low",1,0,1,0,"7785_2013-05-16"
"5713","3","20","Low","5","-0.5","Medium","7","-1.45","Medium",0,0,0,0,"7786_2013-02-19"
"5714","6","24","Medium","5","-0.73","Medium","2","-2.56","Low",0,0,0,0,"7787_2014-04-18"
"5715","3","20","Low","6","-0.19","Medium","2","-2.63","Low",1,0,1,0,"7788_2013-01-15"
"5716","4","21","Low","2","-1.54","Low","1","-3.03","Low",0,0,0,0,"7789_2014-04-10"
"5717","2","16","Low","8","0.2","High","7","-1.26","Medium",1,0,1,0,"7790_2014-03-05"
"5718","5","22","Medium","9","0.55","High","8","-1.09","High",1,1,1,0,"7791_2013-02-05"
"5719","3","18","Low","5","-0.8","Medium","4","-2.13","Low",0,0,0,0,"7792_2013-02-08"
"5720","2","17","Low","9","0.49","High","10","-0.57","High",1,0,1,0,"7793_2013-05-26"
"5721","1","11","Low","2","-1.34","Low","3","-2.32","Low",0,0,0,0,"7794_2014-02-13"
"5722","1","15","Low","2","-1.09","Low","3","-2.5","Low",0,0,0,0,"7795_2014-03-27"
"5723","6","25","Medium","8","0.25","High","4","-2.1","Low",1,1,1,1,"7796_2014-03-21"
"5724","1","11","Low","2","-1.54","Low","2","-2.74","Low",0,0,0,0,"7803_2014-06-02"
"5725","4","21","Low","6","-0.21","Medium","4","-2.04","Low",1,0,1,0,"7804_2013-05-07"
"5726","2","17","Low","1","-1.65","Low","1","-3.51","Low",0,0,0,0,"7805_2014-10-29"
"5727","2","17","Low","3","-0.96","Low","2","-2.94","Low",0,0,1,0,"7806_2013-04-25"
"5728","6","25","Medium","8","0.25","High","3","-2.41","Low",1,1,1,1,"7807_2013-01-07"
"5729","1","15","Low","2","-1.1","Low","4","-2.18","Low",1,0,1,0,"7808_2014-05-29"
"5730","6","24","Medium","7","-0.26","Medium","5","-1.89","Medium",1,0,1,0,"7809_2014-11-01"
"5731","3","18","Low","2","-1.1","Low","3","-2.24","Low",0,0,0,0,"7810_2014-08-01"
"5732","1","15","Low","1","-1.91","Low","1","-3.66","Low",0,0,0,0,"7811_2013-09-27"
"5733","6","24","Medium","10","1.05","High","9","-0.88","High",1,1,1,1,"7812_2013-02-27"
"5734","1","15","Low","6","-0.27","Medium","6","-1.73","Medium",0,0,0,0,"7813_2013-03-21"
"5735","1","12","Low","2","-1.1","Low","3","-2.4","Low",0,0,0,0,"7817_2013-09-05"
"5736","5","22","Medium","5","-0.46","Medium","7","-1.37","Medium",0,0,0,0,"7818_2013-11-29"
"5737","1","14","Low","9","0.31","High","7","-1.44","Medium",1,0,1,0,"7819_2013-07-11"
"5738","2","16","Low","2","-1.23","Low","2","-2.62","Low",1,1,1,1,"7820_2014-09-05"
"5739","2","16","Low","8","0.21","High","3","-2.43","Low",0,0,0,0,"7821_2013-01-12"
"5740","9","30","High","9","0.37","High","2","-2.6","Low",1,0,1,0,"7823_2013-03-04"
"5741","1","13","Low","3","-0.8","Low","2","-2.6","Low",0,0,0,0,"7824_2014-11-23"
"5742","5","22","Medium","8","0.18","High","8","-1.06","High",1,0,1,0,"7825_2014-11-12"
"5743","3","19","Low","10","0.74","High","8","-1.04","High",0,0,0,0,"7826_2014-11-12"
"5744","1","13","Low","2","-1.55","Low","1","-3","Low",0,0,0,0,"7827_2014-09-30"
"5745","3","20","Low","1","-2.46","Low","1","-4.01","Low",0,0,0,0,"7828_2014-04-07"
"5746","1","11","Low","3","-0.97","Low","4","-2.2","Low",0,0,0,0,"7829_2014-09-11"
"5747","3","18","Low","5","-0.6","Medium","4","-2.1","Low",1,0,1,0,"7830_2013-12-30"
"5748","6","25","Medium","6","-0.24","Medium","4","-2.14","Low",1,0,1,0,"7832_2014-10-27"
"5749","1","13","Low","3","-1.21","Low","3","-2.29","Low",0,0,0,0,"7833_2014-05-15"
"5750","1","15","Low","2","-1.29","Low","1","-3.14","Low",0,0,0,0,"7834_2013-11-19"
"5751","4","21","Low","3","-0.79","Low","2","-2.89","Low",1,1,1,1,"7835_2013-10-22"
"5752","1","12","Low","1","-2.78","Low","1","-4.38","Low",0,0,0,0,"7836_2014-11-10"
"5753","1","12","Low","2","-1.38","Low","1","-3.84","Low",0,0,0,0,"7837_2014-02-26"
"5754","1","13","Low","3","-0.9","Low","5","-1.74","Medium",1,0,1,0,"7838_2014-02-17"
"5755","1","12","Low","4","-0.65","Low","6","-1.62","Medium",0,0,0,0,"7841_2014-05-30"
"5756","1","14","Low","1","-1.82","Low","2","-2.87","Low",0,0,0,0,"7842_2013-02-13"
"5757","2","16","Low","1","-1.4","Low","1","-3.17","Low",0,0,0,0,"7843_2013-09-04"
"5758","3","18","Low","7","-0.02","Medium","3","-2.46","Low",0,0,0,0,"7845_2014-04-18"
"5759","1","14","Low","6","-0.22","Medium","4","-2.16","Low",1,0,1,1,"7846_2013-02-10"
"5760","1","11","Low","1","-1.55","Low","2","-2.88","Low",0,0,0,0,"7847_2014-02-06"
"5761","1","14","Low","5","-0.69","Medium","6","-1.6","Medium",0,0,0,0,"7848_2013-05-25"
"5762","2","16","Low","1","-1.41","Low","1","-3.59","Low",0,0,0,0,"7849_2014-04-14"
"5763","1","12","Low","2","-1.18","Low","3","-2.43","Low",1,0,1,0,"7850_2014-06-06"
"5764","3","20","Low","2","-1.24","Low","2","-2.72","Low",0,0,0,0,"7851_2013-01-13"
"5765","3","19","Low","2","-1.27","Low","1","-3.06","Low",1,1,1,0,"7853_2014-01-13"
"5766","2","17","Low","5","-0.34","Medium","2","-2.74","Low",0,0,0,0,"7854_2014-05-27"
"5767","3","19","Low","7","-0.31","Medium","6","-1.56","Medium",1,0,1,0,"7856_2013-02-07"
"5768","4","21","Low","10","0.81","High","5","-1.85","Medium",0,0,0,0,"7857_2014-04-05"
"5769","5","22","Medium","4","-0.73","Low","3","-2.27","Low",0,0,0,0,"7858_2014-09-26"
"5770","3","20","Low","6","-0.18","Medium","6","-1.59","Medium",1,1,1,1,"7859_2014-08-29"
"5771","2","16","Low","4","-0.71","Low","5","-1.8","Medium",0,0,0,0,"7861_2014-09-16"
"5772","1","11","Low","3","-0.97","Low","6","-1.65","Medium",1,1,1,0,"7862_2013-03-16"
"5773","1","12","Low","1","-1.89","Low","1","-3.37","Low",0,0,0,0,"7864_2013-02-15"
