"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"3107","1","15","Low","9","0.48","High","9","-0.8","High",1,0,1,0,"6319_2014-01-28"
"3108","2","16","Low","1","-2.67","Low","1","-4.25","Low",1,1,1,0,"6323_2013-04-27"
"3109","1","14","Low","1","-2.13","Low","1","-4.13","Low",0,0,NA,NA,"6323_2013-05-09"
"3110","1","13","Low","7","0.06","Medium","5","-1.77","Medium",0,0,0,0,"6324_2013-04-26"
"3111","3","18","Low","8","0.13","High","6","-1.55","Medium",1,1,1,1,"6326_2013-01-27"
"3112","3","19","Low","8","0.26","High","6","-1.59","Medium",0,0,NA,NA,"6326_2013-03-26"
"3113","1","15","Low","2","-1.4","Low","1","-3.89","Low",0,0,0,0,"6328_2013-10-21"
"3114","3","18","Low","5","-0.79","Medium","4","-2.05","Low",0,0,0,0,"6330_2013-04-23"
"3115","8","28","High","5","-0.48","Medium","3","-2.32","Low",0,0,0,0,"6333_2013-12-03"
"3116","1","14","Low","2","-1.02","Low","3","-2.24","Low",0,0,0,0,"6335_2014-02-14"
"3117","8","28","High","9","0.31","High","10","-0.15","High",0,0,1,0,"6336_2013-01-02"
"3118","7","26","Medium","5","-0.48","Medium","2","-2.62","Low",0,0,0,0,"6337_2014-02-04"
"3119","3","18","Low","5","-0.35","Medium","3","-2.37","Low",1,0,1,0,"6338_2013-01-04"
"3120","1","14","Low","1","-1.83","Low","1","-3.29","Low",0,0,0,0,"6341_2014-01-22"
"3121","9","32","High","4","-0.58","Low","3","-2.32","Low",0,0,0,0,"6343_2014-02-13"
"3122","1","12","Low","3","-0.82","Low","6","-1.53","Medium",0,0,0,0,"6345_2013-08-06"
"3123","1","15","Low","10","0.8","High","6","-1.53","Medium",1,1,1,0,"6347_2013-08-22"
"3124","1","11","Low","2","-1.6","Low","2","-2.92","Low",0,0,0,0,"6349_2013-09-11"
"3125","1","14","Low","1","-2.54","Low","1","-3.32","Low",0,0,0,0,"6353_2013-05-27"
"3126","8","27","High","3","-1.07","Low","1","-3.3","Low",0,0,1,0,"6354_2013-05-07"
"3127","1","14","Low","1","-1.57","Low","2","-2.89","Low",1,1,1,1,"6356_2014-04-04"
"3128","1","15","Low","8","0.25","High","8","-1.09","High",0,0,0,0,"6358_2014-01-09"
"3129","1","15","Low","3","-0.8","Low","2","-2.88","Low",0,0,0,0,"6360_2014-03-20"
"3130","9","31","High","7","-0.08","Medium","7","-1.34","Medium",0,0,0,0,"6361_2013-01-05"
"3131","1","13","Low","4","-0.86","Low","2","-2.62","Low",1,0,1,1,"6362_2013-09-20"
"3132","6","25","Medium","9","0.39","High","4","-2.22","Low",1,0,1,0,"6365_2013-04-07"
"3133","2","16","Low","7","-0.06","Medium","3","-2.46","Low",1,0,1,0,"6367_2013-05-08"
"3134","5","23","Medium","10","1.06","High","10","-0.5","High",1,1,1,0,"6368_2013-05-26"
"3135","6","25","Medium","9","0.59","High","8","-1.15","High",0,0,1,0,"6371_2013-01-11"
"3136","5","23","Medium","10","0.68","High","9","-0.73","High",1,1,1,0,"6373_2013-01-21"
"3137","3","19","Low","6","-0.15","Medium","5","-1.76","Medium",1,0,1,0,"6375_2013-03-04"
"3138","3","19","Low","1","-1.45","Low","1","-3.79","Low",0,0,0,0,"6376_2013-09-20"
"3139","5","23","Medium","7","-0.07","Medium","5","-1.81","Medium",1,1,1,0,"6378_2013-04-25"
"3140","1","12","Low","6","-0.27","Medium","7","-1.32","Medium",0,0,0,0,"6379_2013-01-15"
"3141","3","20","Low","7","0.07","Medium","8","-1.11","High",0,0,0,0,"6380_2013-08-09"
"3142","3","20","Low","6","-0.25","Medium","4","-2.19","Low",1,1,1,0,"6381_2013-02-22"
"3143","3","18","Low","1","-1.83","Low","1","-3.51","Low",1,1,1,1,"6383_2013-12-23"
"3144","1","14","Low","8","0.21","High","7","-1.45","Medium",1,1,1,0,"6384_2013-11-09"
"3145","3","19","Low","3","-0.95","Low","2","-2.6","Low",1,0,1,1,"6386_2013-03-04"
"3146","1","11","Low","2","-1.31","Low","4","-2.2","Low",0,0,0,0,"6387_2014-02-11"
"3147","1","14","Low","8","0.17","High","6","-1.67","Medium",1,1,1,0,"6391_2013-05-12"
"3148","2","16","Low","1","-1.73","Low","1","-3.64","Low",1,1,1,0,"6392_2013-03-05"
"3149","1","14","Low","1","-1.87","Low","1","-3.86","Low",0,0,0,0,"6396_2013-03-15"
"3150","1","13","Low","2","-1.51","Low","1","-3.19","Low",0,0,0,0,"6398_2013-03-28"
"3151","1","13","Low","3","-0.93","Low","2","-2.77","Low",0,0,0,0,"6399_2013-03-22"
"3152","2","17","Low","4","-0.6","Low","2","-2.86","Low",1,0,1,0,"6400_2013-12-07"
"3153","2","16","Low","1","-2.49","Low","1","-4.06","Low",0,0,0,0,"6401_2013-02-13"
"3154","1","15","Low","3","-1.29","Low","2","-2.68","Low",0,0,0,0,"6402_2014-02-28"
"3155","3","20","Low","10","0.62","High","10","-0.38","High",0,0,0,0,"6412_2013-08-15"
"3156","9","31","High","4","-0.54","Low","2","-2.76","Low",0,0,1,0,"6413_2013-08-06"
"3157","1","15","Low","6","-0.19","Medium","2","-2.56","Low",0,0,0,0,"6414_2013-02-17"
"3158","3","19","Low","9","0.45","High","5","-1.77","Medium",1,1,1,0,"6420_2013-04-30"
"3159","2","16","Low","9","0.25","High","8","-1.16","High",0,0,0,0,"6422_2013-10-15"
"3160","2","16","Low","1","-2","Low","1","-3.75","Low",0,0,0,0,"6424_2013-02-08"
"3161","1","15","Low","2","-1.41","Low","2","-2.78","Low",0,0,0,0,"6425_2014-01-22"
"3162","1","12","Low","1","-2.4","Low","1","-3.84","Low",0,0,0,0,"6430_2013-04-22"
"3163","1","15","Low","5","-0.8","Medium","1","-3.14","Low",0,0,0,0,"6432_2013-02-11"
"3164","1","13","Low","1","-1.65","Low","1","-2.98","Low",0,0,0,0,"6436_2013-03-24"
"3165","4","21","Low","5","-0.47","Medium","3","-2.32","Low",0,0,0,0,"6441_2013-05-12"
"3166","1","12","Low","5","-0.42","Medium","7","-1.46","Medium",1,0,1,0,"6442_2013-05-03"
"3167","1","14","Low","5","-0.41","Medium","4","-1.99","Low",0,0,0,0,"6443_2013-04-14"
"3168","1","14","Low","4","-0.55","Low","6","-1.72","Medium",0,0,0,0,"6447_2013-02-09"
"3169","2","16","Low","6","-0.3","Medium","3","-2.46","Low",1,1,1,1,"6448_2013-04-12"
"3170","4","21","Low","5","-0.44","Medium","7","-1.45","Medium",1,1,1,0,"6449_2013-08-13"
"3171","6","24","Medium","5","-0.39","Medium","3","-2.41","Low",0,0,0,0,"6450_2013-01-10"
"3172","1","13","Low","2","-1.07","Low","4","-2.21","Low",1,0,1,0,"6451_2013-11-01"
"3173","6","25","Medium","8","0.2","High","4","-2.15","Low",0,0,0,0,"6452_2013-10-10"
"3174","1","13","Low","2","-1.58","Low","1","-3.04","Low",0,0,0,0,"6458_2013-04-07"
"3175","2","16","Low","8","0.26","High","8","-1","High",1,1,1,1,"6462_2013-12-12"
"3176","5","23","Medium","8","0.13","High","3","-2.34","Low",0,0,0,0,"6463_2013-05-25"
"3177","3","18","Low","1","-2.29","Low","1","-3.98","Low",0,0,0,0,"6466_2013-11-18"
"3178","3","18","Low","7","-0.06","Medium","5","-1.96","Medium",0,0,0,0,"6467_2014-02-06"
"3179","1","11","Low","1","-2.25","Low","1","-4.02","Low",0,0,0,0,"6468_2013-11-08"
"3180","1","13","Low","4","-0.67","Low","6","-1.68","Medium",1,1,1,0,"6469_2013-10-31"
"3181","4","20","Low","4","-0.87","Low","4","-2.1","Low",0,0,1,1,"6481_2013-01-31"
"3182","5","22","Medium","2","-1.04","Low","1","-3.53","Low",1,1,1,0,"6482_2013-04-26"
"3183","1","12","Low","1","-2.33","Low","1","-3.4","Low",0,0,0,0,"6484_2013-12-11"
"3184","2","16","Low","2","-1.35","Low","1","-3.22","Low",0,0,0,0,"6485_2013-03-27"
"3185","1","13","Low","1","-1.76","Low","1","-3.28","Low",0,0,0,0,"6487_2014-02-13"
"3186","3","19","Low","1","-2.46","Low","1","-3.36","Low",0,0,0,0,"6488_2013-09-30"
"3187","2","16","Low","2","-1.36","Low","3","-2.52","Low",1,1,1,0,"6489_2013-02-09"
"3188","1","13","Low","5","-0.5","Medium","5","-1.75","Medium",1,1,1,1,"6490_2013-03-12"
"3189","1","13","Low","1","-2.22","Low","1","-3.71","Low",1,1,1,1,"6491_2013-08-02"
"3190","1","14","Low","2","-1.08","Low","2","-2.6","Low",0,0,0,0,"6492_2013-01-12"
"3191","1","11","Low","1","-1.54","Low","2","-2.79","Low",0,0,0,0,"6495_2013-02-25"
"3192","1","11","Low","2","-1.28","Low","3","-2.36","Low",0,0,0,0,"6496_2013-03-31"
"3193","8","28","High","8","0.27","High","3","-2.25","Low",1,1,1,1,"6497_2013-09-08"
"3194","1","11","Low","3","-1.06","Low","3","-2.51","Low",0,0,0,0,"6498_2013-01-15"
"3195","1","13","Low","4","-0.87","Low","5","-1.96","Medium",0,0,0,0,"6500_2013-10-02"
"3196","3","18","Low","1","-2.55","Low","1","-4.23","Low",0,0,0,0,"6501_2013-11-07"
"3197","2","16","Low","2","-1.36","Low","1","-3.28","Low",1,0,1,0,"6503_2013-04-05"
"3198","10","40","High","10","0.68","High","9","-0.96","High",1,0,1,0,"6504_2014-02-19"
"3199","1","15","Low","2","-1.21","Low","3","-2.47","Low",0,0,0,0,"6505_2013-10-26"
"3200","1","13","Low","3","-0.89","Low","4","-2.09","Low",1,0,1,0,"6507_2013-12-23"
"3201","4","21","Low","3","-1.04","Low","3","-2.41","Low",0,0,0,0,"6508_2013-11-20"
"3202","2","17","Low","6","-0.27","Medium","5","-1.93","Medium",1,0,1,0,"6511_2013-10-24"
"3203","3","18","Low","4","-0.52","Low","7","-1.31","Medium",0,0,0,0,"6514_2013-01-10"
"3204","1","14","Low","5","-0.75","Medium","4","-2","Low",0,0,0,0,"6520_2014-01-22"
"3205","4","20","Low","6","-0.43","Medium","3","-2.54","Low",1,1,1,0,"6521_2014-03-20"
"3206","1","13","Low","4","-0.74","Low","6","-1.7","Medium",1,0,1,0,"6522_2013-03-22"
"3207","3","19","Low","3","-0.9","Low","2","-2.67","Low",0,0,0,0,"6524_2013-04-25"
"3208","9","31","High","1","-1.45","Low","1","-3.55","Low",1,0,1,1,"6525_2013-03-11"
"3209","1","13","Low","2","-1.63","Low","1","-3.27","Low",0,0,0,0,"6526_2014-01-21"
"3210","1","11","Low","2","-1.39","Low","3","-2.48","Low",1,0,0,0,"6527_2014-03-02"
"3211","3","18","Low","6","-0.17","Medium","8","-1.01","High",1,1,1,0,"6528_2013-07-31"
"3212","3","18","Low","4","-0.84","Low","6","-1.53","Medium",0,0,0,0,"6533_2013-09-23"
"3213","2","17","Low","7","-0.18","Medium","5","-1.9","Medium",0,0,0,0,"6534_2013-09-20"
"3214","1","14","Low","1","-1.61","Low","1","-3.7","Low",0,0,0,0,"6536_2013-05-15"
"3215","1","13","Low","4","-0.67","Low","3","-2.39","Low",1,1,1,1,"6537_2013-09-23"
"3216","1","14","Low","1","-1.91","Low","1","-3.45","Low",1,0,0,0,"6539_2014-03-27"
"3217","2","17","Low","8","0.26","High","6","-1.55","Medium",0,0,0,0,"6546_2013-11-25"
"3218","2","16","Low","1","-2.23","Low","1","-3.6","Low",1,0,1,0,"6549_2013-03-24"
"3219","9","33","High","5","-0.37","Medium","4","-2.04","Low",1,0,1,0,"6550_2013-03-26"
"3220","8","28","High","4","-0.64","Low","3","-2.51","Low",0,0,0,0,"6551_2013-12-24"
"3221","3","19","Low","4","-0.85","Low","2","-2.92","Low",1,0,1,0,"6552_2014-02-06"
"3222","1","13","Low","4","-0.94","Low","4","-2.23","Low",0,0,0,0,"6554_2013-12-21"
"3223","4","21","Low","4","-0.84","Low","1","-3.24","Low",0,0,0,0,"6560_2013-12-02"
"3224","3","20","Low","7","0.06","Medium","7","-1.4","Medium",1,1,1,1,"6563_2014-01-27"
"3225","2","16","Low","3","-0.93","Low","2","-2.63","Low",0,0,1,1,"6564_2013-05-22"
"3226","3","18","Low","4","-0.67","Low","1","-3.07","Low",0,0,0,0,"6570_2013-03-08"
"3227","5","22","Medium","8","0.22","High","3","-2.33","Low",1,1,1,1,"6571_2013-01-15"
"3228","1","15","Low","2","-1.07","Low","4","-2.17","Low",1,1,1,1,"6573_2013-03-21"
"3229","3","18","Low","2","-1.46","Low","2","-2.86","Low",1,1,1,0,"6574_2013-08-27"
"3230","3","19","Low","4","-0.95","Low","2","-2.86","Low",1,1,NA,NA,"6574_2013-09-04"
"3231","2","17","Low","2","-1.24","Low","3","-2.53","Low",0,0,1,1,"6577_2013-02-08"
"3232","2","16","Low","1","-1.51","Low","1","-3.1","Low",0,0,0,0,"6580_2013-03-18"
"3233","2","17","Low","7","-0.07","Medium","4","-2.15","Low",0,0,0,0,"6583_2013-04-05"
"3234","1","12","Low","3","-0.99","Low","3","-2.37","Low",0,0,0,0,"6584_2014-03-11"
"3235","3","18","Low","9","0.58","High","6","-1.53","Medium",1,0,1,0,"6585_2013-04-20"
"3236","7","26","Medium","5","-0.76","Medium","1","-3.36","Low",1,0,1,0,"6586_2014-01-07"
"3237","1","15","Low","9","0.52","High","8","-1.14","High",1,1,1,1,"6587_2013-10-15"
"3238","1","12","Low","4","-0.66","Low","6","-1.54","Medium",0,0,0,0,"6588_2013-12-07"
"3239","1","15","Low","5","-0.6","Medium","4","-2.04","Low",1,0,1,0,"6589_2013-10-25"
"3240","3","18","Low","1","-1.85","Low","1","-3.66","Low",0,0,0,0,"6591_2014-02-24"
"3241","1","14","Low","1","-2.55","Low","1","-3.93","Low",0,0,0,0,"6592_2014-02-06"
"3242","1","15","Low","1","-1.47","Low","1","-3.15","Low",0,0,0,0,"6593_2013-11-18"
"3243","1","13","Low","7","0.04","Medium","7","-1.28","Medium",0,0,0,0,"6594_2013-03-15"
"3244","3","19","Low","1","-2.03","Low","1","-3.53","Low",0,0,0,0,"6595_2013-02-20"
"3245","3","20","Low","9","0.61","High","4","-1.99","Low",1,1,1,1,"6597_2013-03-18"
"3246","3","20","Low","9","0.65","High","9","-0.89","High",0,0,0,0,"6598_2013-03-22"
"3247","1","14","Low","2","-1.32","Low","2","-2.8","Low",1,1,1,0,"6600_2013-02-08"
"3248","1","12","Low","1","-2.47","Low","1","-3.54","Low",0,0,0,0,"6601_2014-02-24"
"3249","2","17","Low","3","-0.93","Low","1","-3.01","Low",1,0,1,1,"6604_2013-05-26"
"3250","4","21","Low","8","0.03","High","8","-1.2","High",0,0,0,0,"6605_2013-07-23"
"3251","7","27","Medium","5","-0.5","Medium","3","-2.47","Low",0,0,0,0,"6606_2013-02-01"
"3252","7","27","Medium","9","0.37","High","3","-2.51","Low",1,1,1,0,"6608_2013-12-10"
"3253","1","13","Low","1","-2.04","Low","1","-3.43","Low",0,0,0,0,"6611_2013-10-04"
"3254","10","34","High","10","0.86","High","9","-0.69","High",0,0,0,0,"6612_2013-09-28"
"3255","2","17","Low","2","-1.08","Low","3","-2.42","Low",0,0,1,0,"6613_2013-12-14"
"3256","3","18","Low","2","-1.06","Low","3","-2.26","Low",0,0,0,0,"6614_2013-11-22"
"3257","2","16","Low","1","-1.87","Low","1","-3.55","Low",0,0,0,0,"6615_2013-05-26"
"3258","10","35","High","5","-0.32","Medium","5","-1.76","Medium",0,0,0,0,"6618_2013-05-24"
"3259","2","16","Low","7","0.04","Medium","6","-1.73","Medium",0,0,0,0,"6620_2014-03-27"
"3260","1","12","Low","2","-1.29","Low","3","-2.54","Low",1,1,1,0,"6621_2013-09-22"
"3261","6","25","Medium","4","-0.58","Low","1","-3.53","Low",1,1,1,0,"6624_2013-02-24"
"3262","2","16","Low","2","-1.18","Low","3","-2.33","Low",0,0,0,0,"6626_2013-05-26"
"3263","3","20","Low","5","-0.33","Medium","4","-2.08","Low",1,1,1,0,"6631_2014-03-02"
"3264","1","11","Low","3","-0.95","Low","5","-1.78","Medium",0,0,0,0,"6636_2013-12-31"
"3265","4","21","Low","1","-1.79","Low","1","-3.11","Low",0,0,0,0,"6637_2013-02-24"
"3266","1","13","Low","4","-0.58","Low","5","-1.82","Medium",1,0,1,0,"6638_2013-02-16"
"3267","3","20","Low","1","-1.48","Low","1","-3.25","Low",0,0,0,0,"6639_2013-10-10"
"3268","3","19","Low","10","0.71","High","8","-1.23","High",1,1,1,0,"6641_2013-10-01"
"3269","2","16","Low","3","-0.93","Low","2","-2.69","Low",0,0,0,0,"6642_2014-02-14"
"3270","9","32","High","7","0.04","Medium","7","-1.39","Medium",1,1,1,0,"6646_2013-11-05"
"3271","5","23","Medium","5","-0.33","Medium","2","-2.94","Low",1,1,1,0,"6649_2013-09-29"
"3272","1","15","Low","8","0.2","High","8","-1.23","High",1,1,1,1,"6650_2013-01-18"
"3273","2","17","Low","4","-0.96","Low","3","-2.27","Low",0,0,0,0,"6651_2013-02-01"
"3274","1","13","Low","1","-1.96","Low","1","-3.5","Low",0,0,0,0,"6655_2013-10-30"
"3275","1","14","Low","7","-0.04","Medium","8","-1.09","High",0,0,0,0,"6659_2014-03-02"
"3276","2","17","Low","2","-1.05","Low","2","-2.87","Low",1,1,1,0,"6660_2013-04-11"
"3277","1","13","Low","2","-1.1","Low","3","-2.29","Low",0,0,0,0,"6661_2013-12-30"
"3278","1","13","Low","1","-1.91","Low","1","-3.59","Low",0,0,0,0,"6662_2013-04-22"
"3279","3","19","Low","4","-0.71","Low","2","-2.72","Low",0,0,0,0,"6663_2013-10-03"
"3280","7","26","Medium","8","-0.11","High","10","-0.48","High",0,0,0,0,"6665_2013-01-25"
"3281","1","11","Low","4","-0.84","Low","4","-2","Low",0,0,0,0,"6667_2013-05-30"
"3282","1","12","Low","2","-1.31","Low","3","-2.31","Low",1,0,1,0,"6668_2013-02-28"
"3283","3","18","Low","5","-0.5","Medium","7","-1.48","Medium",1,0,1,0,"6670_2013-10-21"
"3284","2","17","Low","10","0.96","High","10","-0.31","High",1,0,1,0,"6672_2013-08-25"
"3285","3","20","Low","5","-0.34","Medium","4","-2.09","Low",0,0,0,0,"6685_2013-01-09"
"3286","2","16","Low","8","0.1","High","5","-1.96","Medium",1,0,1,0,"6687_2013-04-17"
"3287","2","17","Low","4","-0.62","Low","1","-3.05","Low",0,0,0,0,"6688_2013-12-10"
"3288","1","13","Low","1","-2.29","Low","1","-3.79","Low",0,0,0,0,"6689_2014-02-10"
"3289","1","15","Low","10","0.7","High","10","-0.53","High",1,0,1,1,"6690_2013-05-17"
"3290","1","15","Low","2","-1.21","Low","1","-3.14","Low",0,0,0,0,"6692_2013-12-12"
"3291","8","29","High","3","-0.88","Low","4","-2.17","Low",0,0,0,0,"6693_2013-04-15"
"3292","3","18","Low","7","0.07","Medium","5","-1.84","Medium",0,0,0,0,"6696_2013-05-10"
"3293","7","26","Medium","5","-0.48","Medium","2","-2.69","Low",0,0,0,0,"6697_2013-01-07"
"3294","5","22","Medium","8","0.13","High","4","-2.18","Low",1,1,1,1,"6698_2013-12-03"
"3295","6","23","Medium","7","-0.31","Medium","2","-2.68","Low",0,0,0,0,"6699_2013-12-06"
"3296","1","11","Low","1","-2.04","Low","1","-3.49","Low",0,0,0,0,"6702_2013-08-29"
"3297","2","16","Low","5","-0.47","Medium","2","-2.82","Low",0,0,0,0,"6704_2013-12-17"
"3298","3","18","Low","8","-0.05","High","5","-1.8","Medium",0,0,0,0,"6705_2013-02-13"
"3299","8","28","High","10","0.73","High","7","-1.37","Medium",1,0,1,0,"6706_2013-11-04"
"3300","1","12","Low","2","-1.24","Low","2","-2.74","Low",0,0,1,0,"6708_2013-05-02"
"3301","7","26","Medium","6","-0.55","Medium","5","-1.75","Medium",0,0,0,0,"6709_2014-01-03"
"3302","1","14","Low","2","-1.31","Low","2","-2.74","Low",0,0,0,0,"6713_2013-10-15"
"3303","1","11","Low","5","-0.76","Medium","4","-2.2","Low",0,0,0,0,"6715_2013-08-04"
"3304","1","13","Low","6","-0.46","Medium","4","-2.1","Low",0,0,0,0,"6717_2013-02-19"
"3305","5","22","Medium","7","-0.09","Medium","6","-1.63","Medium",1,1,1,0,"6719_2013-04-28"
"3306","1","11","Low","1","-1.96","Low","1","-3.42","Low",0,0,0,0,"6721_2013-03-25"
"3307","1","14","Low","5","-0.5","Medium","5","-1.96","Medium",0,0,0,0,"6722_2013-12-27"
"3308","3","19","Low","1","-1.56","Low","2","-2.63","Low",0,0,0,0,"6727_2013-02-25"
"3309","4","20","Low","2","-1.47","Low","1","-3.04","Low",0,0,0,0,"6729_2013-10-13"
"3310","4","20","Low","6","-0.43","Medium","5","-1.97","Medium",0,0,0,0,"6730_2014-02-16"
"3311","2","16","Low","2","-1.4","Low","2","-2.74","Low",0,0,0,0,"6731_2013-04-10"
"3312","1","13","Low","4","-0.62","Low","6","-1.67","Medium",0,0,0,0,"6733_2013-02-01"
"3313","1","13","Low","1","-2.32","Low","1","-3.89","Low",0,0,0,0,"6735_2014-03-24"
"3314","3","20","Low","4","-0.72","Low","4","-2.07","Low",1,0,1,0,"6737_2014-03-31"
"3315","7","25","Medium","5","-0.66","Medium","4","-1.98","Low",1,0,1,0,"6740_2013-12-19"
"3316","1","13","Low","4","-0.66","Low","6","-1.54","Medium",0,0,0,0,"6741_2013-10-10"
"3317","3","19","Low","10","0.69","High","9","-0.72","High",1,0,1,0,"6744_2013-11-10"
"3318","4","21","Low","9","0.43","High","9","-0.72","High",1,1,1,1,"6747_2013-03-07"
"3319","3","19","Low","9","0.49","High","9","-0.85","High",1,1,NA,NA,"6747_2013-05-15"
"3320","1","11","Low","3","-1","Low","4","-2.04","Low",0,0,0,0,"6748_2013-09-16"
"3321","3","18","Low","10","0.52","High","6","-1.6","Medium",0,0,0,0,"6749_2013-10-25"
"3322","1","13","Low","4","-0.82","Low","5","-1.88","Medium",0,0,0,0,"6754_2013-08-07"
"3323","2","17","Low","1","-1.43","Low","2","-2.87","Low",1,1,1,1,"6756_2014-01-24"
"3324","1","14","Low","1","-1.88","Low","1","-3.28","Low",1,1,1,1,"6758_2013-03-25"
"3325","3","20","Low","9","0.5","High","6","-1.71","Medium",1,0,1,0,"6759_2013-02-17"
"3326","4","21","Low","7","-0.08","Medium","7","-1.29","Medium",0,0,0,0,"6760_2013-01-04"
"3327","1","13","Low","2","-1.44","Low","1","-2.97","Low",0,0,0,0,"6763_2014-01-11"
"3328","4","20","Low","2","-1.59","Low","1","-3.25","Low",0,0,0,0,"6769_2013-08-23"
"3329","10","44","High","7","0","Medium","1","-3.31","Low",0,0,0,0,"6771_2013-09-04"
"3330","2","16","Low","2","-1.38","Low","2","-2.72","Low",0,0,0,0,"6773_2013-10-28"
"3331","5","22","Medium","9","0.43","High","8","-1.02","High",1,0,1,0,"6775_2013-01-26"
"3332","3","18","Low","3","-0.93","Low","1","-3.49","Low",0,0,0,0,"6776_2013-11-09"
"3333","7","26","Medium","4","-0.7","Low","1","-3.03","Low",0,0,NA,NA,"6776_2013-12-04"
"3334","3","20","Low","7","-0.03","Medium","6","-1.73","Medium",1,0,0,0,"6778_2013-08-22"
"3335","1","13","Low","1","-1.79","Low","1","-3.23","Low",0,0,0,0,"6780_2013-11-20"
"3336","3","18","Low","2","-1.17","Low","3","-2.39","Low",0,0,0,0,"6781_2013-05-15"
"3337","9","30","High","9","0.38","High","6","-1.62","Medium",1,0,1,0,"6783_2014-03-06"
"3338","2","17","Low","1","-1.92","Low","1","-3.42","Low",0,0,0,0,"6784_2013-09-09"
"3339","3","19","Low","3","-0.96","Low","1","-3.11","Low",0,0,0,0,"6786_2013-07-15"
"3340","3","20","Low","3","-0.83","Low","4","-2.23","Low",0,0,0,0,"6788_2013-02-06"
"3341","2","17","Low","1","-2.41","Low","1","-4.04","Low",0,0,0,0,"6791_2013-04-27"
"3342","2","16","Low","3","-1.07","Low","2","-2.62","Low",0,0,0,0,"6793_2013-10-20"
"3343","1","13","Low","4","-0.61","Low","3","-2.32","Low",1,0,1,0,"6794_2014-01-27"
"3344","1","13","Low","5","-0.36","Medium","6","-1.56","Medium",0,0,0,0,"6798_2013-11-19"
"3345","2","17","Low","3","-0.87","Low","5","-1.84","Medium",0,0,0,0,"6800_2013-12-10"
"3346","5","22","Medium","8","0.16","High","5","-1.89","Medium",0,0,0,0,"6801_2013-10-04"
"3347","4","20","Low","1","-2.04","Low","1","-3.49","Low",0,0,0,0,"6802_2014-01-10"
"3348","3","19","Low","2","-1.05","Low","2","-2.89","Low",1,0,1,0,"6803_2013-05-09"
"3349","1","14","Low","2","-1.26","Low","1","-3.36","Low",1,0,1,0,"6804_2013-09-15"
"3350","1","14","Low","3","-1","Low","5","-1.82","Medium",0,0,1,0,"6805_2013-04-25"
"3351","10","34","High","8","0.08","High","8","-1.25","High",0,0,0,0,"6806_2013-01-31"
"3352","2","16","Low","1","-1.46","Low","2","-2.91","Low",0,0,0,0,"6808_2013-12-27"
"3353","3","19","Low","6","-0.2","Medium","3","-2.33","Low",0,0,0,0,"6809_2013-11-20"
"3354","3","19","Low","9","0.35","High","10","-0.58","High",1,1,1,0,"6810_2013-02-23"
"3355","3","18","Low","9","0.4","High","8","-1.12","High",1,1,1,1,"6811_2013-01-17"
"3356","3","19","Low","9","0.45","High","8","-1.18","High",0,0,NA,NA,"6811_2013-05-02"
"3357","1","13","Low","4","-0.68","Low","4","-2.21","Low",0,0,0,0,"6812_2013-12-19"
"3358","1","11","Low","1","-2.29","Low","1","-3.82","Low",0,0,0,0,"6813_2014-02-03"
"3359","1","15","Low","9","0.49","High","7","-1.28","Medium",0,0,0,0,"6815_2014-03-20"
"3360","1","13","Low","2","-1.45","Low","2","-2.76","Low",0,0,0,0,"6816_2013-10-05"
"3361","4","20","Low","4","-0.96","Low","1","-3.21","Low",1,0,1,0,"6818_2013-01-14"
